"TIME","GEO","NRG_BAL","SIEC","UNIT","Value","Flag and Footnotes"
"2009","Slovenia","Inland consumption - calculated","Geothermal","Terajoule","265.000",""
"2009","Slovenia","Inland consumption - calculated","Solar thermal","Terajoule","319.000",""
"2009","Slovenia","Inland consumption - calculated","Primary solid biofuels","Terajoule","25 399.000",""
"2009","Slovenia","Inland consumption - calculated","Biogases","Terajoule","937.000",""
"2009","Slovenia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2009","Slovakia","Inland consumption - calculated","Geothermal","Terajoule","356.000",""
"2009","Slovakia","Inland consumption - calculated","Solar thermal","Terajoule","2.000",""
"2009","Slovakia","Inland consumption - calculated","Primary solid biofuels","Terajoule","25 975.000",""
"2009","Slovakia","Inland consumption - calculated","Biogases","Terajoule","679.000",""
"2009","Slovakia","Inland consumption - calculated","Renewable municipal waste","Terajoule","1 052.000",""
"2009","Finland","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2009","Finland","Inland consumption - calculated","Solar thermal","Terajoule","35.000",""
"2009","Finland","Inland consumption - calculated","Primary solid biofuels","Terajoule","273 602.000",""
"2009","Finland","Inland consumption - calculated","Biogases","Terajoule","1 733.000",""
"2009","Finland","Inland consumption - calculated","Renewable municipal waste","Terajoule","5 604.000",""
"2009","Sweden","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2009","Sweden","Inland consumption - calculated","Solar thermal","Terajoule","414.000",""
"2009","Sweden","Inland consumption - calculated","Primary solid biofuels","Terajoule","360 932.000",""
"2009","Sweden","Inland consumption - calculated","Biogases","Terajoule","4 572.000",""
"2009","Sweden","Inland consumption - calculated","Renewable municipal waste","Terajoule","27 028.000",""
"2009","United Kingdom","Inland consumption - calculated","Geothermal","Terajoule","33.000",""
"2009","United Kingdom","Inland consumption - calculated","Solar thermal","Terajoule","1 389.000",""
"2009","United Kingdom","Inland consumption - calculated","Primary solid biofuels","Terajoule","89 200.000",""
"2009","United Kingdom","Inland consumption - calculated","Biogases","Terajoule","71 245.000",""
"2009","United Kingdom","Inland consumption - calculated","Renewable municipal waste","Terajoule","19 373.000",""
"2009","Iceland","Inland consumption - calculated","Geothermal","Terajoule","153 821.000",""
"2009","Iceland","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2009","Iceland","Inland consumption - calculated","Primary solid biofuels","Terajoule",":",""
"2009","Iceland","Inland consumption - calculated","Biogases","Terajoule","18.000",""
"2009","Iceland","Inland consumption - calculated","Renewable municipal waste","Terajoule","21.000",""
"2009","Norway","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2009","Norway","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2009","Norway","Inland consumption - calculated","Primary solid biofuels","Terajoule","44 978.000",""
"2009","Norway","Inland consumption - calculated","Biogases","Terajoule","1 037.000",""
"2009","Norway","Inland consumption - calculated","Renewable municipal waste","Terajoule","4 818.000",""
"2009","Montenegro","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2009","Montenegro","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2009","Montenegro","Inland consumption - calculated","Primary solid biofuels","Terajoule","6 678.000",""
"2009","Montenegro","Inland consumption - calculated","Biogases","Terajoule",":",""
"2009","Montenegro","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2009","North Macedonia","Inland consumption - calculated","Geothermal","Terajoule","408.000",""
"2009","North Macedonia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2009","North Macedonia","Inland consumption - calculated","Primary solid biofuels","Terajoule","8 205.000",""
"2009","North Macedonia","Inland consumption - calculated","Biogases","Terajoule",":",""
"2009","North Macedonia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2009","Albania","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2009","Albania","Inland consumption - calculated","Solar thermal","Terajoule","278.000",""
"2009","Albania","Inland consumption - calculated","Primary solid biofuels","Terajoule","8 792.000",""
"2009","Albania","Inland consumption - calculated","Biogases","Terajoule",":",""
"2009","Albania","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2009","Serbia","Inland consumption - calculated","Geothermal","Terajoule","206.000",""
"2009","Serbia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2009","Serbia","Inland consumption - calculated","Primary solid biofuels","Terajoule","44 192.000",""
"2009","Serbia","Inland consumption - calculated","Biogases","Terajoule",":",""
"2009","Serbia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2009","Turkey","Inland consumption - calculated","Geothermal","Terajoule","68 016.000",""
"2009","Turkey","Inland consumption - calculated","Solar thermal","Terajoule","17 951.000",""
"2009","Turkey","Inland consumption - calculated","Primary solid biofuels","Terajoule","192 119.000",""
"2009","Turkey","Inland consumption - calculated","Biogases","Terajoule","1 968.000",""
"2009","Turkey","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2009","Bosnia and Herzegovina","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2009","Bosnia and Herzegovina","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2009","Bosnia and Herzegovina","Inland consumption - calculated","Primary solid biofuels","Terajoule",":",""
"2009","Bosnia and Herzegovina","Inland consumption - calculated","Biogases","Terajoule",":",""
"2009","Bosnia and Herzegovina","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Solar thermal","Terajoule","9.000",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Primary solid biofuels","Terajoule","9 828.000",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Biogases","Terajoule",":",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2009","Moldova","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2009","Moldova","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2009","Moldova","Inland consumption - calculated","Primary solid biofuels","Terajoule",":",""
"2009","Moldova","Inland consumption - calculated","Biogases","Terajoule",":",""
"2009","Moldova","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2009","Ukraine","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2009","Ukraine","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2009","Ukraine","Inland consumption - calculated","Primary solid biofuels","Terajoule","67 277.000",""
"2009","Ukraine","Inland consumption - calculated","Biogases","Terajoule",":",""
"2009","Ukraine","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2009","Georgia","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2009","Georgia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2009","Georgia","Inland consumption - calculated","Primary solid biofuels","Terajoule",":",""
"2009","Georgia","Inland consumption - calculated","Biogases","Terajoule",":",""
"2009","Georgia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2010","European Union - 28 countries","Inland consumption - calculated","Geothermal","Terajoule","230 911.750",""
"2010","European Union - 28 countries","Inland consumption - calculated","Solar thermal","Terajoule","74 648.357",""
"2010","European Union - 28 countries","Inland consumption - calculated","Primary solid biofuels","Terajoule","3 721 543.327",""
"2010","European Union - 28 countries","Inland consumption - calculated","Biogases","Terajoule","364 737.377",""
"2010","European Union - 28 countries","Inland consumption - calculated","Renewable municipal waste","Terajoule","330 180.769",""
"2010","Euro area (19 countries)","Inland consumption - calculated","Geothermal","Terajoule","223 358.750",""
"2010","Euro area (19 countries)","Inland consumption - calculated","Solar thermal","Terajoule","70 307.357",""
"2010","Euro area (19 countries)","Inland consumption - calculated","Primary solid biofuels","Terajoule","2 407 796.327",""
"2010","Euro area (19 countries)","Inland consumption - calculated","Biogases","Terajoule","263 831.377",""
"2010","Euro area (19 countries)","Inland consumption - calculated","Renewable municipal waste","Terajoule","254 110.769",""
"2010","Belgium","Inland consumption - calculated","Geothermal","Terajoule","90.000",""
"2010","Belgium","Inland consumption - calculated","Solar thermal","Terajoule","507.000",""
"2010","Belgium","Inland consumption - calculated","Primary solid biofuels","Terajoule","71 956.000",""
"2010","Belgium","Inland consumption - calculated","Biogases","Terajoule","5 336.000",""
"2010","Belgium","Inland consumption - calculated","Renewable municipal waste","Terajoule","13 792.000",""
"2010","Bulgaria","Inland consumption - calculated","Geothermal","Terajoule","1 368.000",""
"2010","Bulgaria","Inland consumption - calculated","Solar thermal","Terajoule","428.000",""
"2010","Bulgaria","Inland consumption - calculated","Primary solid biofuels","Terajoule","37 745.000",""
"2010","Bulgaria","Inland consumption - calculated","Biogases","Terajoule","112.000",""
"2010","Bulgaria","Inland consumption - calculated","Renewable municipal waste","Terajoule","420.000",""
"2010","Czechia","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2010","Czechia","Inland consumption - calculated","Solar thermal","Terajoule","366.000",""
"2010","Czechia","Inland consumption - calculated","Primary solid biofuels","Terajoule","97 502.000",""
"2010","Czechia","Inland consumption - calculated","Biogases","Terajoule","7 398.000",""
"2010","Czechia","Inland consumption - calculated","Renewable municipal waste","Terajoule","2 625.000",""
"2010","Denmark","Inland consumption - calculated","Geothermal","Terajoule","212.000",""
"2010","Denmark","Inland consumption - calculated","Solar thermal","Terajoule","657.000",""
"2010","Denmark","Inland consumption - calculated","Primary solid biofuels","Terajoule","106 789.000",""
"2010","Denmark","Inland consumption - calculated","Biogases","Terajoule","4 362.000",""
"2010","Denmark","Inland consumption - calculated","Renewable municipal waste","Terajoule","20 788.000",""
"2010","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Geothermal","Terajoule","3 611.000",""
"2010","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Solar thermal","Terajoule","20 269.000",""
"2010","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Primary solid biofuels","Terajoule","460 975.000",""
"2010","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Biogases","Terajoule","177 346.000",""
"2010","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Renewable municipal waste","Terajoule","97 702.000",""
